tilegrp,tileid,mjd,expnum,exptime,stage,status,drpqual,drpver,dpos,object,obstime,std_mean_senb,std_mean_senr,std_mean_senz,sci_mean_senb,sci_mean_senr,sci_mean_senz,mod_mean_senb,mod_mean_senr,mod_mean_senz,fluxcal,sci_ra,sci_dec,sci_pa,sci_amass,sci_kmpos,sci_focpos,sci_alt,sci_sh_hght,sci_moon_sep,skye_ra,skye_dec,skye_pa,skye_amass,skye_kmpos,skye_focpos,skye_name,skye_alt,sci_skye_sep,skye_sh_hght,skye_moon_sep,skyw_ra,skyw_dec,skyw_pa,skyw_amass,skyw_kmpos,skyw_focpos,skyw_name,skyw_alt,sci_skyw_sep,skyw_sh_hght,skyw_moon_sep,moon_ra,moon_dec,moon_phase,moon_fli,sun_alt,moon_alt,filename,location,agcam_location,calib_mjd,ra,dec,pa,NGCname,ra_icrs,dec_icrs,ra_g,dec_g
1028XX,1028956,60284,8879,900.0,1,0,0,1.2.0,0,tile_id=1028956,2023-12-06T04:42:54.507,6.22440636322122e-14,3.11121104565403e-14,2.09706938703754e-14,5.93163922642092e-14,3.06647675772052e-14,2.03991609613536e-14,6.29165784745723e-14,3.11808401899408e-14,2.10129597821499e-14,MOD,86.8272103972359,-3.457991436756655,62.02974078435043,1.134,-74.79,36.26,61.8598,2785.57786,89.5715,85.800283456328,-1.2740876720520857,1.053363847334608,1.152,-41.59,35.86,grid125,60.2098,2.4129,2989.03337,90.3941,70.85954608094836,-56.12802652944736,0.9728517631037168,1.124,-56.86,36.67,WHAM_south_08,62.7997,54.2013,1277.8583,102.7859,176.07959,5.22419,280.86,0.4071,-38.4847,-12.6322,lvmSFrame-00008879.fits,sdsswork/lvm/spectro/redux/1.2.0/1028XX/1028956/60284/lvmSFrame-00008879.fits,sdsswork/data/agcam/lco/60284/coadds/lvm.sci.coadd_s00008879.fits,60255,86.8272103972359,-3.457991436756655,62.02974078435043,NGC2024,86.8272103972359,-3.457991436756655,-151.3614350806709,-15.8340266592954
1028XX,1028984,60284,8880,900.0,1,0,0,1.2.0,0,tile_id=1028984,2023-12-06T04:59:42.245,6.2633137910878e-14,3.10948123912358e-14,2.09768141442578e-14,5.95259196505092e-14,3.06357930201289e-14,2.08755502410231e-14,6.30468308382291e-14,3.12338456715572e-14,2.10314114281752e-14,MOD,87.05134286859983,-3.101237829454233,62.04109932731529,1.124,-71.17,36.26,62.8776,2704.97905,89.4446,70.85954082586639,-56.12802696863856,1.4558027024314462,1.129,-54.68,35.86,WHAM_south_08,62.3438,54.594,1261.15506,102.8089,85.80034189017913,-1.2741073990761989,0.6808181077605074,1.139,-37.7,36.67,grid125,61.4232,2.2138,2873.80017,90.5248,176.21223,5.16442,281.0,0.406,-38.1484,-9.0378,lvmSFrame-00008880.fits,sdsswork/lvm/spectro/redux/1.2.0/1028XX/1028984/60284/lvmSFrame-00008880.fits,sdsswork/data/agcam/lco/60284/coadds/lvm.sci.coadd_s00008880.fits,60255,87.05134286859983,-3.101237829454233,62.04109932731529,NGC2024,87.05134286859983,-3.101237829454233,-151.58424333449668,-15.47165327888555
1029XX,1029010,60284,8882,900.0,1,0,0,1.2.0,0,tile_id=1029010,2023-12-06T05:21:29.212,6.15554896290425e-14,3.0583344737175e-14,2.0521669700188e-14,8.45350269957503e-14,4.6275722405978e-14,3.08651382359522e-14,6.19831393268835e-14,3.02287782610211e-14,2.05139415860558e-14,MOD,87.07830630915223,-2.3727480968050583,62.082871037396664,1.12,-66.25,35.51,63.2004,2568.50073,89.5137,70.85951687923819,-56.12800406939964,1.500882358206458,1.14,-51.64,35.1,WHAM_south_08,61.2963,55.3143,1214.87815,102.8352,85.80033575391819,-1.2741118577207755,0.6788299773339171,1.13,-33.03,36.17,grid125,62.2009,1.6848,2674.68517,90.6885,176.37828,5.08674,281.16,0.4045,-37.2518,-4.3735,lvmSFrame-00008882.fits,sdsswork/lvm/spectro/redux/1.2.0/1029XX/1029010/60284/lvmSFrame-00008882.fits,sdsswork/data/agcam/lco/60284/coadds/lvm.sci.coadd_s00008882.fits,60255,87.07830630915223,-2.3727480968050583,62.082871037396664,NGC2024,87.07830630915223,-2.3727480968050583,-152.2419054376295,-15.112500692123177
1028XX,1028927,60345,11937,900.0,1,0,0,1.2.0,0,tile_id=1028927,2024-02-05T01:56:16.381,6.90877045417937e-14,3.38682688700443e-14,2.2898081265434e-14,6.97637171870103e-14,3.59750026989632e-14,2.41541511055085e-14,7.02548919081071e-14,3.40107032117909e-14,2.29859157135635e-14,MOD,86.60299472768212,-3.8147009719452445,62.097657354835356,1.112,-59.7,36.63,64.1143,861.65203,145.9727,85.80034747111127,-1.274153659894806,0.956563224887722,1.138,-26.08,36.28,grid125,61.459,2.6641,871.09103,148.5654,70.85951574114463,-56.12801082899679,0.8996965656089225,1.17,-46.8,37.01,WHAM_south_08,58.7069,53.8088,617.06649,98.5897,248.38006,-25.25497,295.06,0.2893,-27.2873,-30.8555,lvmSFrame-00011937.fits,sdsswork/lvm/spectro/redux/1.2.0/1028XX/1028927/60345/lvmSFrame-00011937.fits,sdsswork/data/agcam/lco/60345/coadds/lvm.sci.coadd_s00011937.fits,60339,86.60299472768212,-3.8147009719452445,62.097657354835356,NGC2024,86.60299472768212,-3.8147009719452445,-151.13777764047188,-16.196099865482413
1056XX,1056242,60349,12183,900.0,1,0,0,1.2.0,0,tile_id=1056242,2024-02-09T08:29:26.796,6.85139235524328e-14,3.3634038708322e-14,2.26365986624904e-14,6.17731289565023e-14,3.15598477011544e-14,2.10303956693036e-14,6.89990562389848e-14,3.3645959090422e-14,2.27764593120122e-14,MOD,196.3587504992012,-49.471084282775266,-0.10133984846625405,1.068,-56.82,36.09,69.3999,485.64989,91.3098,197.88163720864844,-46.59727975671564,1.3767311066038428,1.05,-56.07,35.69,grid295,72.1735,3.0487,488.09955,92.1319,185.38306889087102,4.415925806900952,0.6604070910655863,1.215,-20.27,36.69,grid272,55.3689,54.7231,676.62892,129.1344,315.86078,-21.24411,351.28,0.0058,-22.5504,-13.8935,lvmSFrame-00012183.fits,sdsswork/lvm/spectro/redux/1.2.0/1056XX/1056242/60349/lvmSFrame-00012183.fits,sdsswork/data/agcam/lco/60349/coadds/lvm.sci.coadd_s00012183.fits,60339,196.3587504992012,-49.471084282775266,-0.10133984846625405,NGC4945,196.3587504992012,-49.471084282775266,-54.73191240937672,13.337161773586235
1056XX,1056243,60381,14114,900.0,1,0,0,1.2.0,0,tile_id=1056243,2024-03-12T08:52:58.377,6.22172232767318e-14,3.16635839566368e-14,2.12735030453891e-14,5.92171533509759e-14,3.13607963539965e-14,2.08437259021289e-14,6.27591626413396e-14,3.164866035952e-14,2.13067554863749e-14,MOD,197.00561238574562,-49.4688545801886,-0.5813458682760396,1.205,-36.38,35.93,56.0733,689.87489,139.1236,225.1408777837259,19.28210196515144,1.1390859030378289,1.516,-13.53,35.64,grid333,41.2439,73.1456,781.14963,141.943,197.8816296097276,-46.59727696216675,1.1475427349971936,1.183,-34.98,36.48,grid295,57.7079,2.9307,700.40057,142.0157,18.87877,8.62256,28.75,0.0619,-24.1298,-52.3324,lvmSFrame-00014114.fits,sdsswork/lvm/spectro/redux/1.2.0/1056XX/1056243/60381/lvmSFrame-00014114.fits,sdsswork/data/agcam/lco/60381/coadds/lvm.sci.coadd_s00014114.fits,60380,197.00561238574562,-49.4688545801886,-0.5813458682760396,NGC4945,197.00561238574562,-49.4688545801886,-54.30058615950554,13.313755269859056
1056XX,1056245,60405,15660,900.0,1,0,0,1.2.0,3,tile_id=1056245,2024-04-05T02:31:07.027,-999.9,-999.9,-999.9,7.76023362260704e-14,4.19517196113534e-14,2.77150726567072e-14,-999.9,-999.9,-999.9,SCI,196.67912463027005,-49.10218922490542,-0.32869017167994646,1.206,-79.31,36.25,55.9926,3970.09932,101.5939,185.38302234343962,4.415971110764614,1.1600182053712156,1.323,-51.69,36.04,grid272,49.1088,54.4141,18633.89986,141.6373,197.88165246486122,-46.597278998619515,0.9980572990068062,1.204,-78.8,36.86,grid295,56.1222,2.6316,4241.17234,102.6818,328.27931,-16.57606,309.22,0.1846,-50.9733,-42.979,lvmSFrame-00015660.fits,sdsswork/lvm/spectro/redux/1.2.0/1056XX/1056245/60405/lvmSFrame-00015660.fits,sdsswork/data/agcam/lco/60405/coadds/lvm.sci.coadd_s00015660.fits,60402,196.67912463027005,-49.10218922490542,-0.32869017167994646,NGC4945,196.67912463027005,-49.10218922490542,-54.49518962876539,13.693216858968691
1050XX,1050249,60409,15922,900.0,1,0,0,1.2.0,0,tile_id=1050249,2024-04-09T07:45:18.649,-999.9,-999.9,-999.9,5.5696052274419e-14,3.02112768162482e-14,2.07410595991412e-14,-999.9,-999.9,-999.9,SCI,270.64456419228765,-22.937543222356492,-60.56513194106548,1.106,-32.94,35.93,64.7549,1657.44712,117.4226,269.63117011759095,-26.136679288474706,1.4685951553224674,1.09,-63.34,35.5,grid392,66.5381,3.3293,1672.97739,118.392,302.00790285510374,-47.17226171567368,1.1863582300856435,1.505,86.06,36.47,WHAM_south_07,41.611,34.8755,1258.05622,94.426,25.59059,11.92248,8.51,0.0055,-42.5047,-51.0093,lvmSFrame-00015922.fits,sdsswork/lvm/spectro/redux/1.2.0/1050XX/1050249/60409/lvmSFrame-00015922.fits,sdsswork/data/agcam/lco/60409/coadds/lvm.sci.coadd_s00015922.fits,60402,270.64456419228765,-22.937543222356492,-60.56513194106548,NGC6514,270.64456419228765,-22.937543222356492,7.101754629059714,-0.2461162321214373
1056XX,1056244,60493,20486,900.0,1,0,0,1.2.0,0,tile_id=1056244,2024-07-01T23:22:15.500,6.28691430381325e-14,3.18058834150627e-14,2.14536148722634e-14,6.06898585300719e-14,3.18510083491223e-14,2.04964454749632e-14,6.35881076343772e-14,3.18907703099077e-14,2.14470989525229e-14,MOD,196.0371518122765,-49.106221392611886,0.16046940103701532,1.067,-53.82,35.91,69.5462,322.48129,142.956,185.38304570946573,4.415882323705924,0.9480003675848054,1.238,-16.65,35.53,grid272,53.8424,54.3198,277.64961,132.4048,197.88170172133636,-46.59732933590123,0.815758846298765,1.05,-52.94,36.39,grid295,72.2053,2.7974,323.13799,145.481,46.42814,21.0088,309.53,0.1825,-18.2737,-64.8712,lvmSFrame-00020486.fits,sdsswork/lvm/spectro/redux/1.2.0/1056XX/1056244/60493/lvmSFrame-00020486.fits,sdsswork/data/agcam/lco/60493/coadds/lvm.sci.coadd_s00020486.fits,60465,196.0371518122765,-49.106221392611886,0.16046940103701532,NGC4945,196.0371518122765,-49.106221392611886,-54.92734732666395,13.712686354315295
1056XX,1056241,60494,20573,900.0,1,0,0,1.2.0,0,tile_id=1056241,2024-07-02T23:21:24.601,6.30668673438161e-14,3.17172420901398e-14,2.13922940444232e-14,6.14894456428735e-14,3.3127014491815e-14,2.17150663304826e-14,6.3102811908183e-14,3.14339116145385e-14,2.14127267373464e-14,MOD,195.71193299448944,-49.46980597750992,0.4160685756659257,1.071,-53.41,35.95,69.0499,312.03933,137.6535,197.88170410444852,-46.59732869879582,1.2533023971952992,1.051,-52.68,35.38,grid295,72.1388,3.2178,312.75295,139.9213,185.38305744886893,4.4158464211055035,0.5362860130829484,1.243,-15.84,36.6,grid272,53.5465,54.6269,269.03126,118.9163,60.5453,25.02302,322.06,0.1062,-18.0241,-54.5299,lvmSFrame-00020573.fits,sdsswork/lvm/spectro/redux/1.2.0/1056XX/1056241/60494/lvmSFrame-00020573.fits,sdsswork/data/agcam/lco/60494/coadds/lvm.sci.coadd_s00020573.fits,60465,195.71193299448944,-49.46980597750992,0.4160685756659257,NGC4945,195.71193299448944,-49.46980597750992,-55.16328843632306,13.359738505557626
1056XX,1056240,60499,20980,900.0,1,0,0,1.2.0,0,tile_id=1056240,2024-07-07T23:29:13.914,6.39297605706152e-14,3.22668531613944e-14,2.16381170641762e-14,5.98392440987084e-14,3.03748601711192e-14,1.99909278888124e-14,6.38098125272345e-14,3.17542179407481e-14,2.16204088249252e-14,MOD,196.68523820026604,-49.835233798337875,-0.3586709526292473,1.083,-49.86,35.62,67.4494,352.98264,91.6535,185.38303964105634,4.415860297544973,1.0359332490074271,1.297,-10.91,35.31,grid272,50.3902,55.1267,297.18499,53.8641,197.8816889835439,-46.59733406896319,0.8113451437698134,1.059,-48.37,36.07,grid295,70.7057,3.3345,352.04111,90.5328,132.82658,22.42637,23.54,0.0418,-19.2825,1.5501,lvmSFrame-00020980.fits,sdsswork/lvm/spectro/redux/1.2.0/1056XX/1056240/60499/lvmSFrame-00020980.fits,sdsswork/data/agcam/lco/60499/coadds/lvm.sci.coadd_s00020980.fits,60465,196.68523820026604,-49.835233798337875,-0.3586709526292473,NGC4945,196.68523820026604,-49.835233798337875,-54.53705091382636,12.961294114924378
1056XX,1056239,60528,22929,900.0,1,0,0,1.2.0,0,tile_id=1056239,2024-08-06T00:00:56.445,6.38604975322459e-14,3.19029512407881e-14,2.15573140781958e-14,5.94892910860196e-14,3.44504035726575e-14,2.36995562968138e-14,6.41775366801238e-14,3.20504449543071e-14,2.15863473389005e-14,MOD,196.03347812713457,-49.835686196528926,0.07697562460970955,1.339,-31.31,35.17,48.2831,449.41991,74.3438,302.00798632719165,-47.172281810230615,1.4507902520076457,1.488,86.47,34.89,WHAM_south_07,42.2006,63.9091,921.97214,138.0973,197.8816030042368,-46.59731784056224,0.8987201335898076,1.303,-29.66,35.53,grid295,50.09,3.4643,447.48832,72.8771,153.36939,14.36443,16.74,0.0213,-23.4894,-7.594,lvmSFrame-00022929.fits,sdsswork/lvm/spectro/redux/1.2.0/1056XX/1056239/60528/lvmSFrame-00022929.fits,sdsswork/data/agcam/lco/60528/coadds/lvm.sci.coadd_s00022929.fits,60524,196.03347812713457,-49.835686196528926,0.07697562460970955,NGC4945,196.03347812713457,-49.835686196528926,-54.96779022416678,12.984279752053082
1028XX,1028742,60624,29377,900.0,1,0,0,1.2.0,0,tile_id=1028742,2024-11-10T07:43:21.533,6.48385789207311e-14,3.25884841571141e-14,2.20199730692781e-14,6.50022878317807e-14,3.36333612416997e-14,2.28070428486597e-14,6.67407284070086e-14,3.31783667017219e-14,2.21151055745384e-14,MOD,84.07240603467778,-3.7184341571988573,2.2292809970170455,1.125,-26.06,35.58,62.7149,731.75078,108.5048,70.85951245148318,-56.128010712918375,1.6100536703265613,1.179,-45.98,35.24,WHAM_south_08,57.9848,53.4667,552.91618,82.9777,85.8003322706167,-1.2741431134902834,0.7977438168830645,1.144,-24.29,36.28,grid125,60.9521,2.9924,735.13996,110.7943,334.11685,-12.94728,103.26,0.6159,-23.6846,-19.0974,lvmSFrame-00029377.fits,sdsswork/lvm/spectro/redux/1.2.0/1028XX/1028742/60624/lvmSFrame-00029377.fits,sdsswork/data/agcam/lco/60624/coadds/lvm.sci.coadd_s00029377.fits,60607,84.07240603467778,-3.7184341571988573,2.2292809970170455,NGC2024,84.07240603467778,-3.7184341571988573,-152.4391894125391,-18.396507993360945
1042XX,1042419,60629,29620,900.0,1,0,0,1.2.0,0,tile_id=1042419,2024-11-15T05:32:41.465,6.21715483428618e-14,3.20262465966978e-14,2.18294759095322e-14,4.73557663720342e-14,2.95671358519177e-14,2.11481151858405e-14,6.27883144097046e-14,3.22618166248077e-14,2.1887953602556e-14,MOD,99.23402436340749,3.3225966833701412,2.6204838683865175,1.408,-60.65,35.69,45.2465,2372.57151,60.1217,70.85949813400434,-56.128072010451916,1.425172288071272,1.124,-61.45,35.33,WHAM_south_08,62.8072,63.8046,1388.33601,80.2535,97.58101649723343,-9.63103226709217,0.9124137890687302,1.214,-60.89,36.37,grid142,55.4219,13.0579,1985.66169,63.9605,39.85175,19.73396,169.77,0.9921,-39.8372,34.5951,lvmSFrame-00029620.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042419/60629/lvmSFrame-00029620.fits,sdsswork/data/agcam/lco/60629/coadds/lvm.sci.coadd_s00029620.fits,60607,99.23402436340749,3.3225966833701412,2.6204838683865175,NGC2237,99.23402436340749,3.3225966833701412,-151.67977486397933,-1.7050878371686218
1039XX,1039350,60638,30171,900.0,1,0,0,1.2.0,0,tile_id=1039350,2024-11-24T04:26:09.341,6.40712117553533e-14,3.21147419999779e-14,2.16514551810804e-14,6.42028989358242e-14,3.3247542114465e-14,2.21189372380229e-14,6.4131271533524e-14,3.22342590629268e-14,2.17291404858858e-14,MOD,96.70592695742243,3.435711438015217,2.410510098238402,1.508,-65.13,35.68,41.5287,3422.06239,70.1186,100.17871333049388,8.96710570907656,1.5041231556588022,1.735,-65.73,35.44,grid146,35.1732,6.5197,3880.80144,66.0813,70.85954334659327,-56.12805121197706,1.038384923409315,1.136,-65.97,36.38,WHAM_south_08,61.7218,63.1968,1402.64835,100.2533,167.09935,8.17317,282.91,0.3896,-40.3448,-19.553,lvmSFrame-00030171.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039350/60638/lvmSFrame-00030171.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030171.fits,60636,96.70592695742243,3.435711438015217,2.410510098238402,NGC2237,96.70592695742243,3.435711438015217,-152.9433073061859,-3.8935460652950797
1039XX,1039863,60638,30172,900.0,1,0,0,1.2.0,0,tile_id=1039863,2024-11-24T04:42:23.674,6.4262865681876e-14,3.23208258793809e-14,2.18459756430463e-14,6.67343920853027e-14,3.43308377216769e-14,2.29559739270726e-14,6.49297097709904e-14,3.24969776126366e-14,2.19018925669163e-14,MOD,97.32136075937986,3.0446504882509355,2.508893607525656,1.434,-62.2,35.63,44.2202,3154.56364,69.6951,100.17872524304414,8.967080049474308,1.4508146344305675,1.626,-62.05,35.44,grid146,37.9286,6.5683,3603.37559,66.2207,70.85949294412993,-56.127998565798585,1.051796981323359,1.128,-63.49,36.38,WHAM_south_08,62.4208,62.9902,1397.44535,100.2836,167.23496,8.11838,283.05,0.3884,-40.2514,-16.0862,lvmSFrame-00030172.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039863/60638/lvmSFrame-00030172.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030172.fits,60636,97.32136075937986,3.0446504882509355,2.508893607525656,NGC2237,97.32136075937986,3.0446504882509355,-152.31154859381604,-3.528812782034784
1039XX,1039349,60638,30173,900.0,1,0,0,1.2.0,0,tile_id=1039349,2024-11-24T04:58:34.186,6.4149407822394e-14,3.23734090523626e-14,2.18275406426907e-14,6.59952676518268e-14,3.41899461584329e-14,2.27171834552395e-14,6.39299362364446e-14,3.20811362721312e-14,2.18533656791973e-14,MOD,96.51129851370206,3.8083091675926504,2.376862951390247,1.371,-57.59,35.63,46.8237,3033.93901,70.5298,70.859550738934,-56.12808786099883,1.54938880133949,1.124,-61.27,35.42,WHAM_south_08,62.8273,63.5029,1375.57184,100.3117,100.17873802005948,8.967114922626852,1.01808628809063,1.538,-58.09,36.38,grid146,40.5187,6.3157,3321.61686,66.3559,167.36635,8.0638,283.18,0.3873,-39.8538,-12.6303,lvmSFrame-00030173.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039349/60638/lvmSFrame-00030173.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030173.fits,60636,96.51129851370206,3.8083091675926504,2.376862951390247,NGC2237,96.51129851370206,3.8083091675926504,-153.36446741375875,-3.8935484849166992
1039XX,1039862,60638,30174,900.0,1,0,0,1.2.0,0,tile_id=1039862,2024-11-24T05:16:21.472,6.46446528247475e-14,3.2288199136828e-14,2.18116048109292e-14,6.74932372357399e-14,3.48846158918739e-14,2.3533899331328e-14,6.38861221840408e-14,3.17566423473633e-14,2.18204049071225e-14,MOD,97.12722605701447,3.4176432662611407,2.4521992304671816,1.316,-54.23,35.63,49.4441,2728.03224,70.1091,100.17870564931846,8.96707928841586,1.3558409770364288,1.462,-54.1,35.29,grid146,43.1576,6.3239,3007.54574,66.5005,70.8595074260909,-56.128049666184175,1.0668648104263885,1.123,-58.43,36.27,WHAM_south_08,62.9245,63.2948,1332.82102,100.3401,167.5065,8.00373,283.32,0.3861,-39.0742,-8.8307,lvmSFrame-00030174.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039862/60638/lvmSFrame-00030174.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030174.fits,60636,97.12722605701447,3.4176432662611407,2.4521992304671816,NGC2237,97.12722605701447,3.4176432662611407,-152.73269461514045,-3.5288358194929828
1040XX,1040375,60638,30175,900.0,1,0,0,1.2.0,0,tile_id=1040375,2024-11-24T05:32:30.154,6.40554034275602e-14,3.23274732868935e-14,2.17687789245267e-14,6.60465990554838e-14,3.45058773597944e-14,2.28918663186249e-14,6.34367547446741e-14,3.17351034024611e-14,2.18127074912108e-14,MOD,97.74253764419143,3.0259791948102994,2.542973342365056,1.275,-51.25,35.63,51.6664,2451.41626,69.6722,100.17875533445235,8.967078520243223,1.302169764792439,1.406,-50.24,35.27,grid146,45.3305,6.4157,2720.79398,66.6278,70.85949331282879,-56.12800623385033,1.0923069544902193,1.125,-56.09,36.27,WHAM_south_08,62.6918,63.0903,1277.89606,100.3637,167.62972,7.94913,283.44,0.3851,-38.0693,-5.3866,lvmSFrame-00030175.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040375/60638/lvmSFrame-00030175.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030175.fits,60636,97.74253764419143,3.0259791948102994,2.542973342365056,NGC2237,97.74253764419143,3.0259791948102994,-152.10093304349252,-3.164075072562905
1040XX,1040887,60638,30176,900.0,1,0,0,1.2.0,0,tile_id=1040887,2024-11-24T05:48:44.168,6.47852885073446e-14,3.24350738693944e-14,2.18846340584781e-14,7.64939561679647e-14,3.7534998037822e-14,2.53570139823473e-14,6.49471253536457e-14,3.23825684484305e-14,2.1904660851836e-14,MOD,98.16371927149918,3.007017052917752,2.5789643278594334,1.244,-47.94,35.63,53.4891,2201.77808,69.3766,100.17876383454936,8.967074784529276,1.2674485913164837,1.361,-46.31,35.24,grid146,47.2678,6.2877,2433.15861,66.7521,70.85948735225449,-56.12800434722826,1.1022359111327227,1.131,-53.79,36.27,WHAM_south_08,62.1583,63.1918,1208.33475,100.3851,167.74978,7.89411,283.56,0.3841,-36.7906,-1.9312,lvmSFrame-00030176.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040887/60638/lvmSFrame-00030176.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030176.fits,60636,98.16371927149918,3.007017052917752,2.5789643278594334,NGC2237,98.16371927149918,3.007017052917752,-151.89034331215927,-2.7993362775332162
1040XX,1040374,60638,30177,900.0,1,0,0,1.2.0,0,tile_id=1040374,2024-11-24T06:05:02.081,6.38190694532069e-14,3.20742577559107e-14,2.15958310873929e-14,6.78579808564409e-14,3.63044345152638e-14,2.46761123517815e-14,6.45559341544502e-14,3.22745502621199e-14,2.16579231802884e-14,MOD,97.54858970910887,3.3992437621398515,2.512596830671875,1.219,-43.45,35.63,55.0643,1991.45002,70.0528,70.85949645089156,-56.12806877113792,1.6012356466944684,1.14,-51.74,35.24,WHAM_south_08,61.3386,63.3941,1125.47813,100.4043,100.17878222776962,8.96709130127424,0.8138332342507271,1.326,-42.13,36.27,grid146,48.9274,6.1509,2147.61778,66.8731,167.86644,7.83873,283.67,0.3831,-35.2549,1.5265,lvmSFrame-00030177.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040374/60638/lvmSFrame-00030177.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030177.fits,60636,97.54858970910887,3.3992437621398515,2.512596830671875,NGC2237,97.54858970910887,3.3992437621398515,-152.52207947565904,-3.1640744592256786
1041XX,1041398,60638,30178,900.0,1,0,0,1.2.0,0,tile_id=1041398,2024-11-24T06:22:49.250,6.43149599898611e-14,3.2205729586976e-14,2.17684830388986e-14,6.94259021110379e-14,3.50003172243916e-14,2.38941687761814e-14,6.45087060926749e-14,3.22246179740195e-14,2.1815287017743e-14,MOD,98.5849134988458,2.9877488622458626,2.608859895966737,1.198,-40.52,35.47,56.5534,1691.49498,69.1996,70.85949973306609,-56.12802072189078,1.6432169188288437,1.153,-49.33,35.22,WHAM_south_08,60.1494,63.2946,1022.27254,100.4226,100.17880535657424,8.967068067317669,0.7792781080962929,1.298,-37.8,36.15,grid146,50.3697,6.1857,1843.03501,67.0009,167.98932,7.77807,283.8,0.382,-33.3157,5.2821,lvmSFrame-00030178.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041398/60638/lvmSFrame-00030178.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030178.fits,60636,98.5849134988458,2.9877488622458626,2.608859895966737,NGC2237,98.5849134988458,2.9877488622458626,-151.67974420394026,-2.4346015921469624
1040XX,1040886,60638,30179,900.0,1,0,0,1.2.0,0,tile_id=1040886,2024-11-24T06:39:02.396,6.41618482121128e-14,3.25661848568311e-14,2.18927274884271e-14,7.19090200772316e-14,3.70863462348849e-14,2.49752099240221e-14,6.52431252080467e-14,3.29114539412678e-14,2.19700358352834e-14,MOD,97.96992795960148,3.380538287154415,2.5505532705926437,1.189,-36.09,35.42,57.1913,1477.3065,69.868,100.17876954817832,8.967078312643034,1.2077880777393082,1.281,-34.08,35.2,grid146,51.3135,6.0023,1574.92126,67.1136,70.85948042498997,-56.128038280700736,1.1531341709383225,1.169,-46.97,36.11,WHAM_south_08,58.8285,63.4947,918.77769,100.4369,168.09737,7.72253,283.91,0.3811,-31.3303,8.6861,lvmSFrame-00030179.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040886/60638/lvmSFrame-00030179.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030179.fits,60636,97.96992795960148,3.380538287154415,2.5505532705926437,NGC2237,97.96992795960148,3.380538287154415,-152.31150784555746,-2.799335063108579
1041XX,1041397,60638,30180,900.0,1,0,0,1.2.0,0,tile_id=1041397,2024-11-24T06:55:14.047,6.43720719202241e-14,3.20764717168531e-14,2.17334741667536e-14,6.87920944292907e-14,3.70685572379266e-14,2.48024727125772e-14,6.59492647046368e-14,3.25968802426368e-14,2.17958889917956e-14,MOD,98.39127862805879,3.361493880519514,2.608262048115235,1.184,-32.87,35.42,57.5912,1240.94871,69.5567,100.17878300996232,8.96705670477901,1.2109513761003745,1.271,-30.19,35.17,grid146,51.8749,5.8803,1319.61754,67.2224,70.85945207584322,-56.12801355458198,1.1810804351721986,1.188,-44.88,36.09,WHAM_south_08,57.3159,63.5966,808.97093,100.4488,168.2015,7.66682,284.01,0.3802,-29.1623,12.0602,lvmSFrame-00030180.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041397/60638/lvmSFrame-00030180.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030180.fits,60636,98.39127862805879,3.361493880519514,2.608262048115235,NGC2237,98.39127862805879,3.361493880519514,-152.1009149111101,-2.434604418138769
